3, 10 , 258,369,2228
3, 11 , 259,369,2232
3, 12 , 260,368,2228
3, 13 , 263,367,2232
3, 14 , 260,368,2230
3, 15 , 259,368,2234
3, 16 , 260,369,2267
3, 17 , 260,369,2244
3, 18 , 261,369,2233
3, 19 , 261,368,2238
3, 20 , 263,373,2228
3, 21 , 259,368,2229
3, 22 , 260,368,2238
3, 23 , 259,368,2237
3, 24 , 260,368,2227
3, 25 , 259,368,2225
3, 26 , 263,368,2239
3, 27 , 264,368,2235
3, 28 , 260,368,2222
3, 29 , 259,369,2240
3, 30 , 260,368,2229
3, 31 , 259,368,2227
3, 32 , 259,368,2218
3, 33 , 259,369,2260
3, 34 , 264,369,2231
3, 35 , 260,368,2229
3, 36 , 259,368,2231
3, 37 , 259,369,2241
3, 38 , 260,369,2230
3, 39 , 260,369,2239
3, 40 , 259,369,2223
3, 41 , 264,368,2226
3, 42 , 262,370,2239
3, 43 , 259,368,2228
3, 44 , 259,368,2235
3, 45 , 259,369,2230
3, 46 , 259,369,2240
3, 47 , 259,368,2225
3, 48 , 264,369,2219
3, 49 , 264,370,2235
3, 50 , 260,367,2230
3, 51 , 259,369,2235
3, 52 , 260,369,2230
3, 53 , 259,369,2238
3, 54 , 259,368,2229
3, 55 , 259,368,2229
3, 56 , 263,368,2229
3, 57 , 259,367,2235
3, 58 , 260,369,2237
3, 59 , 259,369,2243
3, 60 , 259,368,2229
3, 61 , 260,368,2231
3, 62 , 261,369,2233
3, 63 , 265,368,2238
3, 64 , 260,368,2231
3, 65 , 260,368,2247
3, 66 , 259,369,2246
3, 67 , 259,368,2234
3, 68 , 259,368,2234
3, 69 , 260,369,2238
3, 70 , 263,368,2234
3, 71 , 259,369,2237
3, 72 , 260,369,2246
3, 73 , 260,369,2248
3, 74 , 259,368,2242
3, 75 , 260,369,2251
3, 76 , 264,369,2245
3, 77 , 263,369,2238
3, 78 , 259,369,2256
3, 79 , 259,368,2242
3, 80 , 260,369,2238
3, 81 , 259,369,2241
3, 82 , 259,369,2240
3, 83 , 263,368,2242
3, 84 , 257,368,2247
3, 85 , 259,368,2276
3, 86 , 259,368,2257
3, 87 , 259,368,2236
3, 88 , 259,369,2241
3, 89 , 263,368,2241
3, 90 , 254,369,2247
3, 91 , 260,368,2238
3, 92 , 258,368,2256
3, 93 , 259,369,2242
3, 94 , 259,369,2256
3, 95 , 260,369,2245
3, 96 , 263,369,2245
3, 97 , 258,369,2241
3, 98 , 260,368,2251
3, 99 , 258,369,2266
4, 5 , 259,369,2265
4, 6 , 259,369,2259
4, 7 , 264,369,2250
4, 8 , 259,368,2255
4, 9 , 259,368,2248
4, 10 , 259,369,2256
4, 11 , 259,368,2300
4, 12 , 261,369,2238
4, 13 , 277,370,2232
4, 14 , 260,371,2227
4, 15 , 260,368,2233
4, 16 , 260,367,2233
4, 17 , 260,368,2230
4, 18 , 258,368,2233
4, 19 , 260,373,2233
4, 20 , 263,369,2234
4, 21 , 263,368,2225
4, 22 , 260,370,2237
4, 23 , 260,368,2237
4, 24 , 259,368,2230
4, 25 , 260,368,2226
4, 26 , 260,368,2222
4, 27 , 263,369,2232
4, 28 , 295,369,2241
4, 29 , 260,368,2233
4, 30 , 260,368,2277
4, 31 , 260,369,2233
4, 32 , 260,368,2234
4, 33 , 263,367,2234
4, 34 , 262,368,2222
4, 35 , 259,368,2224
4, 36 , 260,368,2227
4, 37 , 261,368,2228
4, 38 , 260,368,2226
4, 39 , 260,369,2220
4, 40 , 259,368,2244
4, 41 , 264,369,2237
4, 42 , 259,372,2226
4, 43 , 259,368,2224
4, 44 , 259,368,2237
4, 45 , 260,368,2268
4, 46 , 261,369,2224
4, 47 , 259,369,2219
4, 48 , 264,368,2233
4, 49 , 261,369,2232
4, 50 , 257,367,2229
4, 51 , 259,368,2231
4, 52 , 260,368,2237
4, 53 , 260,369,2237
4, 54 , 270,369,2244
4, 55 , 267,368,2242
4, 56 , 267,367,2261
4, 57 , 266,369,2220
4, 58 , 264,369,2242
4, 59 , 269,369,2233
4, 60 , 269,369,2301
4, 61 , 267,368,2241
4, 62 , 266,368,2234
4, 63 , 266,369,2237
4, 64 , 265,368,2244
4, 65 , 266,368,2225
4, 66 , 270,369,2234
4, 67 , 260,368,2219
4, 68 , 265,368,2244
4, 69 , 265,368,2236
4, 70 , 265,368,2236
4, 71 , 267,368,2235
4, 72 , 265,367,2240
4, 73 , 270,368,2235
4, 74 , 269,368,2224
4, 75 , 261,368,2244
4, 76 , 260,368,2245
4, 77 , 260,369,2239
4, 78 , 260,369,2249
4, 79 , 260,369,2250
4, 80 , 264,368,2251
4, 81 , 260,369,2249
4, 82 , 260,369,2246
4, 83 , 259,368,2238
4, 84 , 259,369,2239
4, 85 , 264,370,2255
4, 86 , 265,369,2267
4, 87 , 260,368,2243
4, 88 , 260,371,2242
4, 89 , 258,372,2245
4, 90 , 260,368,2251
4, 91 , 259,369,2239
4, 92 , 265,368,2250
4, 93 , 264,367,2245
4, 94 , 259,369,2251
4, 95 , 259,368,2247
4, 96 , 258,369,2251
4, 97 , 260,368,2241
4, 98 , 260,368,2240
4, 99 , 263,368,2246
5, 6 , 259,368,2256
5, 7 , 260,367,2260
5, 8 , 259,369,2259
5, 9 , 260,369,2231
5, 10 , 264,368,2226
5, 11 , 263,367,2241
5, 12 , 259,368,2231
5, 13 , 258,368,2239
5, 14 , 260,369,2231
5, 15 , 260,368,2240
5, 16 , 260,368,2246
5, 17 , 264,367,2228
5, 18 , 263,369,2234
5, 19 , 259,369,2236
5, 20 , 259,368,2263
5, 21 , 260,369,2233
5, 22 , 260,369,2237
5, 23 , 265,369,2235
5, 24 , 264,369,2239
5, 25 , 259,368,2268
5, 26 , 260,368,2262
5, 27 , 258,369,2303
5, 28 , 260,368,2239
5, 29 , 266,369,2237
5, 30 , 264,368,2224
5, 31 , 260,369,2230
5, 32 , 259,368,2236
5, 33 , 259,369,2221
5, 34 , 259,369,2232
5, 35 , 260,368,2219
5, 36 , 264,368,2243
5, 37 , 264,369,2220
5, 38 , 292,368,2232
5, 39 , 259,368,2229
5, 40 , 260,368,2227
5, 41 , 261,368,2222
5, 42 , 260,371,2237
5, 43 , 263,369,2224
5, 44 , 263,368,2235
5, 45 , 259,368,2227
5, 46 , 261,368,2225
5, 47 , 259,369,2226
5, 48 , 259,369,2232
5, 49 , 259,369,2235
5, 50 , 264,368,2242
5, 51 , 253,368,2238
5, 52 , 260,369,2234
5, 53 , 260,369,2237
5, 54 , 260,368,2238
5, 55 , 259,374,2235
5, 56 , 260,368,2232
5, 57 , 264,369,2236
5, 58 , 265,369,2263
5, 59 , 267,368,2239
5, 60 , 266,368,2234
5, 61 , 266,368,2233
5, 62 , 270,368,2235
5, 63 , 265,368,2232
5, 64 , 266,367,2234
5, 65 , 266,372,2239
5, 66 , 266,368,2241
5, 67 , 266,369,2234
5, 68 , 270,369,2258
5, 69 , 266,369,2233
5, 70 , 265,368,2238
5, 71 , 264,367,2248
5, 72 , 265,368,2249
5, 73 , 266,369,2235
5, 74 , 267,369,2240
5, 75 , 269,367,2242
5, 76 , 265,368,2239
5, 77 , 266,369,2246
5, 78 , 266,369,2244
5, 79 , 266,369,2277
5, 80 , 288,376,3027
5, 81 , 367,399,2377
5, 82 , 282,377,2314
5, 83 , 322,376,2401
5, 84 , 273,372,2492
5, 85 , 336,371,2649
5, 86 , 314,388,2373
5, 87 , 297,375,2607
5, 88 , 272,373,2564
5, 89 , 348,370,2529
5, 90 , 281,381,2714
5, 91 , 283,369,2427
5, 92 , 329,372,2507
5, 93 , 297,370,2290
5, 94 , 294,369,2288
5, 95 , 306,387,2396
5, 96 , 294,390,2293
5, 97 , 292,369,2327
5, 98 , 293,391,2375
5, 99 , 303,381,2306
6, 7 , 276,368,2236
6, 8 , 266,369,2248
6, 9 , 261,368,2241
6, 10 , 259,368,2233
6, 11 , 259,368,2239
6, 12 , 259,368,2246
6, 13 , 260,369,2239
6, 14 , 260,368,2231
6, 15 , 264,368,2240
6, 16 , 259,369,2235
6, 17 , 259,368,2251
6, 18 , 259,369,2248
6, 19 , 259,368,2232
6, 20 , 260,368,2238
6, 21 , 264,369,2237
6, 22 , 264,369,2239
6, 23 , 260,370,2236
6, 24 , 259,369,2233
6, 25 , 260,368,2233
6, 26 , 260,368,2226
6, 27 , 260,369,2230
6, 28 , 264,368,2248
6, 29 , 265,368,2230
6, 30 , 259,367,2230
6, 31 , 259,369,2227
6, 32 , 259,368,2233
6, 33 , 259,368,2240
6, 34 , 260,368,2220
6, 35 , 265,375,2236
6, 36 , 254,368,2235
6, 37 , 258,368,2235
6, 38 , 260,368,2229
6, 39 , 259,369,2223
6, 40 , 259,368,2224
6, 41 , 259,369,2227
6, 42 , 260,368,2231
6, 43 , 262,368,2234
6, 44 , 258,368,2239
6, 45 , 259,369,2231
6, 46 , 259,368,2223
6, 47 , 259,369,2237
6, 48 , 260,369,2230
6, 49 , 261,368,2230
6, 50 , 263,368,2234
6, 51 , 259,368,2232
6, 52 , 259,367,2243
6, 53 , 258,369,2231
6, 54 , 259,368,2252
6, 55 , 319,370,2243
6, 56 , 262,368,2236
6, 57 , 260,369,2242
6, 58 , 259,368,2245
6, 59 , 260,369,2254
6, 60 , 261,369,2266
6, 61 , 263,368,2233
6, 62 , 264,369,2272
6, 63 , 260,368,2240
6, 64 , 260,368,2241
6, 65 , 259,369,2232
6, 66 , 260,368,2244
6, 67 , 259,369,2242
6, 68 , 265,368,2237
6, 69 , 254,368,2233
6, 70 , 259,368,2250
6, 71 , 259,369,2243
6, 72 , 260,369,2248
6, 73 , 260,369,2241
6, 74 , 259,372,2238
6, 75 , 263,368,2249
6, 76 , 278,371,2380
6, 77 , 260,368,2246
6, 78 , 259,369,2247
6, 79 , 260,369,2244
6, 80 , 263,369,2254
6, 81 , 263,369,2247
6, 82 , 259,368,2281
6, 83 , 259,368,2247
6, 84 , 260,370,2243
6, 85 , 259,368,2247
6, 86 , 263,369,2274
6, 87 , 263,368,2251
6, 88 , 260,368,2248
6, 89 , 260,368,2252
6, 90 , 260,369,2265
6, 91 , 259,368,2253
6, 92 , 259,368,2253
6, 93 , 263,368,2256
6, 94 , 260,368,2249
6, 95 , 259,369,2261
6, 96 , 258,372,2247
6, 97 , 259,368,2250
6, 98 , 259,373,2240
6, 99 , 262,368,2241
7, 8 , 259,368,2264
7, 9 , 259,369,2249
7, 10 , 259,368,2251
7, 11 , 259,368,2246
7, 12 , 259,369,2240
7, 13 , 264,369,2236
7, 14 , 264,369,2240
7, 15 , 260,368,2278
7, 16 , 260,368,2245
7, 17 , 259,369,2248
7, 18 , 260,368,2287
7, 19 , 264,368,2246
7, 20 , 259,368,2243
7, 21 , 258,368,2245
7, 22 , 260,368,2236
7, 23 , 258,368,2229
7, 24 , 261,369,2231
7, 25 , 259,369,2241
7, 26 , 258,372,2245
7, 27 , 263,368,2233
7, 28 , 260,369,2236
7, 29 , 259,368,2237
7, 30 , 260,369,2237
7, 31 , 259,368,2238
7, 32 , 259,369,2225
7, 33 , 264,368,2228
7, 34 , 259,367,2239
7, 35 , 259,369,2234
7, 36 , 259,369,2232
7, 37 , 259,368,2228
7, 38 , 259,368,2241
7, 39 , 259,369,2227
7, 40 , 264,367,2244
7, 41 , 261,368,2230
7, 42 , 260,368,2294
7, 43 , 259,367,2269
7, 44 , 258,369,2242
7, 45 , 259,368,2235
7, 46 , 262,368,2240
7, 47 , 263,369,2237
7, 48 , 260,369,2240
7, 49 , 260,368,2242
7, 50 , 258,369,2237
7, 51 , 259,368,2231
7, 52 , 260,369,2246
7, 53 , 259,368,2240
7, 54 , 263,368,2238
7, 55 , 260,368,2236
7, 56 , 260,369,2244
7, 57 , 259,368,2239
7, 58 , 258,368,2255
7, 59 , 260,370,2240
7, 60 , 264,368,2234
7, 61 , 263,368,2247
7, 62 , 261,368,2311
7, 63 , 260,368,2246
7, 64 , 260,369,2245
7, 65 , 259,368,2235
7, 66 , 260,370,2241
7, 67 , 263,373,2292
7, 68 , 260,373,2236
7, 69 , 254,367,2281
7, 70 , 267,369,2273
7, 71 , 259,369,2262
7, 72 , 258,388,2265
7, 73 , 260,368,2236
7, 74 , 260,371,2247
7, 75 , 260,368,2387
7, 76 , 258,367,2352
7, 77 , 257,368,2277
7, 78 , 260,368,2249
7, 79 , 271,368,2294
7, 80 , 254,367,2296
7, 81 , 255,372,2263
7, 82 , 258,369,2257
7, 83 , 284,375,2249
7, 84 , 258,371,2247
7, 85 , 259,369,2244
7, 86 , 254,368,2295
7, 87 , 259,367,2264
7, 88 , 258,369,2290
7, 89 , 254,368,2264
7, 90 , 259,368,2353
7, 91 , 253,368,2293
7, 92 , 258,369,2243
7, 93 , 254,368,2244
7, 94 , 281,368,2248
7, 95 , 253,370,2231
7, 96 , 254,370,2317
7, 97 , 259,367,2252
7, 98 , 283,367,2326
7, 99 , 255,372,2211
8, 9 , 254,367,2400
8, 10 , 286,368,2257
8, 11 , 260,374,2348
8, 12 , 255,366,2245
8, 13 , 255,369,2325
8, 14 , 255,374,2206
8, 15 , 260,368,2363
8, 16 , 254,368,2283
8, 17 , 285,383,2444
8, 18 , 267,390,2296
8, 19 , 299,367,2380
8, 20 , 294,368,2251
8, 21 , 255,370,2322
8, 22 , 255,387,2210
8, 23 , 259,371,2328
8, 24 , 254,374,2227
8, 25 , 254,369,2422
8, 26 , 254,369,2281
8, 27 , 277,373,2341
8, 28 , 255,373,2204
8, 29 , 254,366,2311
8, 30 , 269,369,2214
8, 31 , 255,368,2318
8, 32 , 257,367,2192
8, 33 , 258,380,2367
8, 34 , 254,368,2225
8, 35 , 253,367,2288
8, 36 , 268,373,2194
8, 37 , 255,367,2337
8, 38 , 264,369,2243
8, 39 , 248,367,2236
8, 40 , 258,374,2237
8, 41 , 253,371,2244
8, 42 , 253,367,2229
8, 43 , 254,368,2263
8, 44 , 254,368,2271
8, 45 , 265,370,2241
8, 46 , 260,368,2229
8, 47 , 272,367,2472
8, 48 , 259,368,2235
8, 49 , 264,368,2365
8, 50 , 253,372,2236
8, 51 , 283,368,2312
8, 52 , 254,374,2211
8, 53 , 253,371,2344
8, 54 , 247,382,2362
8, 55 , 259,368,2332
8, 56 , 253,374,2248
8, 57 , 253,369,2341
8, 58 , 259,371,2230
8, 59 , 255,367,2333
8, 60 , 268,368,2224
8, 61 , 255,369,2485
8, 62 , 257,368,2246
8, 63 , 254,368,2309
8, 64 , 254,371,2214
8, 65 , 254,368,2333
8, 66 , 254,368,2202
8, 67 , 260,368,2310
8, 68 , 253,372,2255
8, 69 , 254,369,2278
8, 70 , 255,369,2245
8, 71 , 364,391,2254
8, 72 , 297,367,2246
8, 73 , 260,368,2365
8, 74 , 260,368,2249
8, 75 , 259,369,2254
8, 76 , 260,368,2257
8, 77 , 265,368,2243
8, 78 , 259,368,2251
8, 79 , 259,368,2262
8, 80 , 259,368,2247
8, 81 , 255,368,2284
8, 82 , 261,369,2246
8, 83 , 263,373,2247
8, 84 , 259,375,2242
8, 85 , 254,368,2270
8, 86 , 254,367,2212
8, 87 , 254,368,2394
8, 88 , 258,367,2249
8, 89 , 274,368,2369
8, 90 , 254,368,2302
8, 91 , 254,369,2346
8, 92 , 276,391,2258
8, 93 , 270,367,2285
8, 94 , 260,370,2529
8, 95 , 265,368,2356
8, 96 , 260,367,2252
8, 97 , 271,368,2401
8, 98 , 259,368,2259
8, 99 , 265,368,2289
9, 10 , 274,368,2281
9, 11 , 260,368,2307
9, 12 , 259,368,2253
9, 13 , 255,368,2317
9, 14 , 257,368,2514
9, 15 , 259,368,2258
9, 16 , 259,369,2261
9, 17 , 254,368,2288
9, 18 , 264,374,2268
9, 19 , 258,368,2250
9, 20 , 260,367,2214
9, 21 , 254,368,2324
9, 22 , 254,367,2240
9, 23 , 255,368,2307
9, 24 , 259,367,2203
9, 25 , 255,368,2280
9, 26 , 254,368,2200
9, 27 , 253,369,2300
9, 28 , 255,368,2231
9, 29 , 258,368,2322
9, 30 , 373,396,2200
9, 31 , 254,368,2344
9, 32 , 254,368,2198
9, 33 , 262,368,2318
9, 34 , 254,368,2224
9, 35 , 254,368,2315
9, 36 , 254,368,2207
9, 37 , 253,368,2324
9, 38 , 258,368,2225
9, 39 , 255,367,2312
9, 40 , 253,367,2232
9, 41 , 254,367,2307
9, 42 , 254,368,2194
9, 43 , 286,368,2331
9, 44 , 254,367,2231
9, 45 , 254,369,2336
9, 46 , 253,369,2194
9, 47 , 253,368,2368
9, 48 , 257,367,2357
9, 49 , 254,370,2303
9, 50 , 254,368,2209
9, 51 , 255,368,2341
9, 52 , 259,367,2196
9, 53 , 277,367,2298
9, 54 , 255,368,2209
9, 55 , 283,368,2311
9, 56 , 254,367,2195
9, 57 , 260,368,2304
9, 58 , 282,368,2202
9, 59 , 254,370,2316
9, 60 , 282,368,2206
9, 61 , 253,367,2443
9, 62 , 286,367,2225
9, 63 , 255,367,2320
9, 64 , 288,368,2210
9, 65 , 254,369,2333
9, 66 , 288,379,2336
9, 67 , 297,368,2410
9, 68 , 345,383,2284
9, 69 , 306,384,2325
9, 70 , 261,368,2243
9, 71 , 259,369,2236
9, 72 , 259,372,2246
9, 73 , 259,369,2243
9, 74 , 263,368,2240
9, 75 , 259,369,2350
9, 76 , 259,368,2246
9, 77 , 260,369,2243
9, 78 , 259,368,2245
9, 79 , 259,369,2245
9, 80 , 263,368,2242
9, 81 , 259,368,2335
9, 82 , 260,368,2254
9, 83 , 259,368,2271
9, 84 , 258,368,2259
9, 85 , 261,368,2252
9, 86 , 263,368,2255
9, 87 , 259,369,2263
9, 88 , 259,369,2281
9, 89 , 259,368,2252
9, 90 , 260,368,2440
9, 91 , 256,367,2348
9, 92 , 283,368,2219
9, 93 , 254,368,2349
9, 94 , 281,390,2225
9, 95 , 283,387,2415
9, 96 , 283,384,2229
9, 97 , 278,378,2378
9, 98 , 274,386,2252
9, 99 , 253,380,2390
10, 11 , 277,382,2237
10, 12 , 275,385,2367
10, 13 , 254,371,2310
10, 14 , 291,388,2425
10, 15 , 295,388,2639
10, 16 , 275,385,2372
10, 17 , 257,367,2215
10, 18 , 255,369,2308
10, 19 , 254,373,2230
10, 20 , 291,384,2410
10, 21 , 286,382,2240
10, 22 , 254,367,2357
10, 23 , 269,383,2244
10, 24 , 277,387,2403
10, 25 , 278,387,2231
10, 26 , 278,384,2336
10, 27 , 281,389,2258
10, 28 , 289,387,2433
10, 29 , 278,383,2291
10, 30 , 301,381,2344
10, 31 , 268,370,2327
10, 32 , 263,372,2234
10, 33 , 259,370,2240
10, 34 , 260,369,2267
10, 35 , 265,369,2240
10, 36 , 260,367,2313
10, 37 , 259,369,2242
10, 38 , 260,368,2253
10, 39 , 259,368,2243
10, 40 , 259,369,2239
10, 41 , 263,368,2227
10, 42 , 263,369,2238
10, 43 , 260,369,2303
10, 44 , 259,368,2281
10, 45 , 259,369,2256
10, 46 , 261,370,2285
10, 47 , 264,368,2232
10, 48 , 259,369,2263
10, 49 , 258,368,2228
10, 50 , 258,369,2244
10, 51 , 259,367,2226
10, 52 , 259,368,2228
10, 53 , 258,369,2243
10, 54 , 263,368,2229
10, 55 , 259,367,2230
10, 56 , 259,368,2226
10, 57 , 259,368,2238
10, 58 , 259,368,2224
10, 59 , 261,369,2218
10, 60 , 254,368,2334
10, 61 , 255,367,2220
10, 62 , 254,367,2329
10, 63 , 256,368,2210
10, 64 , 255,368,2344
