1, 18 , 262,378,2276,709
1, 19 , 259,377,2260,709
1, 20 , 314,384,2267,707
1, 21 , 274,377,2278,708
1, 22 , 291,378,2369,713
1, 23 , 291,378,2325,726
1, 24 , 328,395,2378,715
1, 25 , 306,381,2306,714
1, 26 , 308,380,2299,715
1, 27 , 290,379,2321,712
1, 28 , 301,380,2306,709
1, 29 , 302,381,2307,708
1, 30 , 303,381,2292,711
1, 31 , 297,380,2305,712
1, 32 , 300,380,2289,705
1, 33 , 276,379,2296,711
1, 34 , 271,376,2283,704
1, 35 , 267,378,2278,707
1, 36 , 269,377,2283,706
1, 37 , 266,377,2284,710
1, 38 , 271,377,2286,706
1, 39 , 274,378,2275,707
1, 40 , 268,377,2259,712
1, 41 , 264,379,2251,705
1, 42 , 264,377,2242,710
1, 43 , 265,377,2245,705
1, 44 , 269,378,2262,710
1, 45 , 289,378,2265,705
1, 46 , 293,375,2238,710
1, 47 , 264,379,2269,706
1, 48 , 260,376,2249,708
1, 49 , 297,377,2259,712
1, 50 , 307,376,2258,708
1, 51 , 262,377,2255,716
1, 52 , 262,377,2263,708
1, 53 , 266,378,2255,711
1, 54 , 264,377,2241,709
1, 55 , 269,378,2262,711
1, 56 , 265,375,2241,710
1, 57 , 315,373,2273,715
1, 58 , 419,377,2362,710
1, 59 , 266,378,2267,708
1, 60 , 265,378,2262,707
1, 61 , 305,378,2492,707
1, 62 , 267,378,2249,711
1, 63 , 269,377,2243,705
1, 64 , 261,376,2274,708
1, 65 , 261,378,2241,707
1, 66 , 260,376,2255,708
1, 67 , 319,376,2256,711
1, 68 , 261,377,2249,707
1, 69 , 285,379,2251,709
1, 70 , 264,377,2253,712
1, 71 , 295,378,2263,712
1, 72 , 259,378,2246,705
1, 73 , 267,378,2258,712
1, 74 , 291,378,2247,706
1, 75 , 264,382,2254,707
1, 76 , 266,378,2260,708
1, 77 , 270,378,2258,704
1, 78 , 264,382,2307,704
1, 79 , 262,378,2270,712
1, 80 , 259,377,2251,703
1, 81 , 262,377,2279,706
1, 82 , 264,377,2254,705
1, 83 , 260,374,2259,710
1, 84 , 266,378,2267,709
1, 85 , 265,378,2254,703
1, 86 , 265,378,2256,708
1, 87 , 267,378,2259,705
1, 88 , 265,378,2279,707
1, 89 , 265,378,2255,710
1, 90 , 266,379,2261,705
1, 91 , 293,378,2280,707
1, 92 , 269,378,2262,717
1, 93 , 267,379,2269,703
1, 94 , 266,379,2247,708
1, 95 , 261,377,2253,707
1, 96 , 260,377,2263,707
1, 97 , 263,378,2254,707
1, 98 , 259,377,2246,707
1, 99 , 261,378,2248,704
2, 3 , 263,379,2313,706
2, 4 , 266,378,2253,707
2, 5 , 268,378,2277,705
2, 6 , 265,379,2277,708
2, 7 , 265,378,2252,707
2, 8 , 265,378,2260,703
2, 9 , 280,378,2295,705
2, 10 , 278,378,2256,709
2, 11 , 267,380,2276,706
2, 12 , 267,379,2250,709
2, 13 , 261,377,2247,705
2, 14 , 259,378,2268,706
2, 15 , 264,377,2259,707
2, 16 , 261,377,2255,710
2, 17 , 262,377,2256,709
2, 18 , 265,378,2258,710
2, 19 , 264,379,2300,711
2, 20 , 271,377,2253,707
2, 21 , 265,377,2253,708
2, 22 , 288,378,2246,708
2, 23 , 325,375,2273,708
2, 24 , 266,378,2267,709
2, 25 , 270,379,2274,708
2, 26 , 267,380,2257,708
2, 27 , 266,379,2253,708
2, 28 , 262,377,2288,707
2, 29 , 262,377,2258,707
2, 30 , 263,376,2276,705
2, 31 , 262,377,2242,714
2, 32 , 260,377,2263,707
2, 33 , 266,378,2305,710
2, 34 , 265,379,2256,709
2, 35 , 268,379,2257,712
2, 36 , 270,379,2243,707
2, 37 , 265,379,2244,713
2, 38 , 268,378,2258,707
2, 39 , 268,378,2259,709
2, 40 , 330,381,2246,730
2, 41 , 331,379,2256,708
2, 42 , 267,380,2268,709
2, 43 , 266,380,2248,703
2, 44 , 261,377,2244,708
2, 45 , 263,376,2247,706
2, 46 , 264,377,2244,704
2, 47 , 262,376,2242,711
2, 48 , 291,379,2291,707
2, 49 , 266,379,2271,714
2, 50 , 313,392,2340,713
2, 51 , 304,379,2374,708
2, 52 , 286,376,2265,715
2, 53 , 346,380,2266,711
2, 54 , 315,380,2249,710
2, 55 , 269,380,2264,708
2, 56 , 286,379,2243,707
2, 57 , 289,378,2302,706
2, 58 , 290,377,2249,705
2, 59 , 293,376,2264,709
2, 60 , 260,376,2273,709
2, 61 , 289,376,2249,708
2, 62 , 291,378,2276,708
2, 63 , 287,379,2258,706
2, 64 , 299,379,2253,711
2, 65 , 268,382,2256,705
2, 66 , 292,379,2254,712
2, 67 , 294,381,2251,708
2, 68 , 352,382,2255,706
2, 69 , 294,379,2265,709
2, 70 , 270,379,2252,710
2, 71 , 267,380,2251,711
2, 72 , 266,380,2274,707
2, 73 , 267,380,2258,707
2, 74 , 264,377,2252,706
2, 75 , 266,376,2258,708
2, 76 , 261,377,2249,705
2, 77 , 270,379,2258,708
2, 78 , 261,377,2259,704
2, 79 , 271,380,2260,707
2, 80 , 270,379,2284,711
2, 81 , 268,378,2257,707
2, 82 , 268,379,2260,712
2, 83 , 267,379,2257,705
2, 84 , 312,379,2257,704
2, 85 , 272,379,2272,712
2, 86 , 268,379,2265,715
2, 87 , 267,380,2267,706
2, 88 , 267,378,2249,711
2, 89 , 261,376,2259,709
2, 90 , 264,377,2297,708
2, 91 , 260,377,2265,707
2, 92 , 261,378,2256,706
2, 93 , 262,374,2260,706
2, 94 , 268,379,2262,708
2, 95 , 271,379,2261,709
2, 96 , 268,379,2270,708
2, 97 , 328,380,2258,707
2, 98 , 316,380,2261,711
2, 99 , 298,379,2265,706
3, 4 , 267,380,2263,706
3, 5 , 271,379,2315,708
3, 6 , 270,382,2255,709
3, 7 , 270,389,2288,706
3, 8 , 260,378,2268,709
3, 9 , 291,377,2253,704
3, 10 , 264,377,2257,710
3, 11 , 266,376,2254,704
3, 12 , 261,377,2384,708
3, 13 , 272,381,2270,709
3, 14 , 270,380,2254,702
3, 15 , 268,380,2251,709
3, 16 , 271,380,2252,709
3, 17 , 298,383,2248,707
3, 18 , 296,380,2250,711
3, 19 , 265,379,2319,707
3, 20 , 267,380,2252,704
3, 21 , 299,380,2268,709
3, 22 , 301,380,2267,710
3, 23 , 284,378,2248,704
3, 24 , 260,378,2270,711
3, 25 , 260,377,2271,704
3, 26 , 260,377,2265,713
3, 27 , 294,376,2266,704
3, 28 , 269,380,2245,707
3, 29 , 268,380,2253,705
3, 30 , 294,380,2251,711
3, 31 , 270,383,2393,709
3, 32 , 271,380,2250,734
3, 33 , 272,379,2261,710
3, 34 , 269,379,2249,708
3, 35 , 269,379,2245,704
3, 36 , 268,380,2259,708
3, 37 , 270,380,2238,707
3, 38 , 267,377,2245,708
3, 39 , 369,377,2240,705
3, 40 , 259,378,2235,705
3, 41 , 262,376,2241,708
3, 42 , 261,376,2278,708
3, 43 , 274,380,2320,708
3, 44 , 270,381,2240,705
3, 45 , 269,379,2245,702
3, 46 , 269,381,2245,709
3, 47 , 271,381,2245,706
3, 48 , 274,379,2250,709
3, 49 , 268,380,2253,706
3, 50 , 269,380,2245,712
3, 51 , 269,379,2260,710
3, 52 , 271,379,2258,706
3, 53 , 273,379,2255,715
3, 54 , 267,380,2251,709
3, 55 , 261,377,2253,708
3, 56 , 261,376,2250,710
3, 57 , 265,377,2245,704
3, 58 , 261,380,2283,707
3, 59 , 272,380,2271,713
3, 60 , 270,380,2265,705
3, 61 , 270,379,2282,705
3, 62 , 270,380,2277,709
3, 63 , 274,380,2283,730
3, 64 , 293,420,2263,709
3, 65 , 272,381,2278,707
3, 66 , 272,381,2246,709
3, 67 , 271,380,2270,705
3, 68 , 269,379,2249,706
3, 69 , 267,376,2269,708
3, 70 , 264,376,2247,714
3, 71 , 261,379,2253,706
3, 72 , 260,377,2257,707
3, 73 , 264,377,2259,707
3, 74 , 269,379,2253,710
3, 75 , 382,383,2263,704
3, 76 , 275,381,2386,710
3, 77 , 274,380,2265,708
3, 78 , 299,379,2322,710
3, 79 , 271,380,2360,706
3, 80 , 273,380,2373,722
3, 81 , 272,380,2298,704
3, 82 , 274,380,2254,713
3, 83 , 269,379,2251,704
3, 84 , 262,377,2246,707
3, 85 , 262,376,2264,712
3, 86 , 262,378,2251,708
3, 87 , 266,376,2267,705
3, 88 , 261,377,2249,707
3, 89 , 355,384,2255,706
3, 90 , 271,384,2274,709
3, 91 , 270,381,2260,706
3, 92 , 270,381,2279,706
3, 93 , 276,380,2262,707
3, 94 , 269,380,2253,704
3, 95 , 269,380,2249,707
3, 96 , 271,380,2254,705
3, 97 , 270,381,2254,705
3, 98 , 270,381,2254,708
3, 99 , 261,377,2254,708
4, 5 , 260,381,2237,707
4, 6 , 261,377,2251,706
4, 7 , 294,374,2251,707
4, 8 , 260,382,2264,708
4, 9 , 272,381,2265,711
4, 10 , 270,383,2245,705
4, 11 , 300,380,2252,707
4, 12 , 304,381,2268,707
4, 13 , 274,380,2250,707
4, 14 , 297,381,2248,706
4, 15 , 272,381,2265,708
4, 16 , 299,380,2255,706
4, 17 , 298,380,2257,711
4, 18 , 275,380,2281,708
4, 19 , 261,377,2254,712
4, 20 , 288,378,2236,706
4, 21 , 264,376,2250,707
4, 22 , 261,377,2247,709
4, 23 , 305,374,2259,709
4, 24 , 299,382,2272,708
4, 25 , 271,380,2245,707
4, 26 , 272,382,2245,707
4, 27 , 274,381,2244,708
4, 28 , 275,380,2251,710
4, 29 , 271,385,2259,703
4, 30 , 273,380,2241,710
4, 31 , 269,381,2247,705
4, 32 , 272,381,2250,713
4, 33 , 276,381,2250,738
4, 34 , 267,377,2242,706
4, 35 , 263,377,2245,710
4, 36 , 263,376,2242,705
4, 37 , 295,377,2254,707
4, 38 , 304,377,2403,706
4, 39 , 355,382,2379,711
4, 40 , 317,381,2298,710
4, 41 , 321,382,2359,729
4, 42 , 323,385,2404,704
4, 43 , 306,385,2416,713
4, 44 , 301,382,2357,706
4, 45 , 305,387,2696,714
4, 46 , 345,383,2266,727
4, 47 , 312,397,2325,723
4, 48 , 314,383,2323,710
4, 49 , 296,381,2322,711
4, 50 , 288,379,2292,711
4, 51 , 286,378,2289,709
4, 52 , 274,378,2295,707
4, 53 , 273,377,2287,709
4, 54 , 304,382,2248,710
4, 55 , 271,380,2243,706
4, 56 , 271,381,2270,732
4, 57 , 273,382,2249,704
4, 58 , 273,380,2249,709
4, 59 , 276,381,2298,705
4, 60 , 271,381,2263,707
4, 61 , 272,381,2248,705
4, 62 , 270,380,2247,708
4, 63 , 273,380,2246,707
4, 64 , 276,380,2279,708
4, 65 , 272,385,2268,706
4, 66 , 262,377,2272,709
4, 67 , 265,377,2253,706
4, 68 , 260,376,2264,710
4, 69 , 295,376,2271,709
4, 70 , 294,383,2253,708
4, 71 , 272,382,2249,713
4, 72 , 271,381,2252,705
4, 73 , 271,381,2263,707
4, 74 , 295,383,2348,727
4, 75 , 358,383,2319,709
4, 76 , 371,384,2315,704
4, 77 , 309,382,2276,706
4, 78 , 294,395,2262,721
4, 79 , 272,382,2261,705
4, 80 , 261,377,2286,710
4, 81 , 262,376,2248,713
4, 82 , 263,376,2276,708
4, 83 , 266,377,2259,709
4, 84 , 262,377,2246,712
4, 85 , 269,381,2256,706
4, 86 , 269,380,2250,711
4, 87 , 317,381,2248,709
4, 88 , 272,377,2266,708
4, 89 , 271,382,2252,708
4, 90 , 273,381,2246,711
4, 91 , 270,381,2257,706
4, 92 , 272,381,2256,707
4, 93 , 277,381,2266,710
4, 94 , 273,385,2249,707
4, 95 , 277,379,2306,705
4, 96 , 262,377,2258,711
4, 97 , 260,376,2254,704
4, 98 , 261,377,2260,707
4, 99 , 262,378,2267,712
5, 6 , 269,382,2259,706
5, 7 , 271,381,2242,711
5, 8 , 272,382,2252,709
5, 9 , 273,382,2253,710
5, 10 , 273,381,2250,709
5, 11 , 273,382,2246,710
5, 12 , 302,383,2260,703
5, 13 , 272,382,2265,706
5, 14 , 277,381,2252,704
5, 15 , 277,385,2245,712
5, 16 , 260,377,2258,708
5, 17 , 262,377,2263,707
5, 18 , 297,376,2255,705
5, 19 , 265,377,2254,709
5, 20 , 266,377,2248,709
5, 21 , 270,381,2268,711
5, 22 , 271,382,2256,708
5, 23 , 271,382,2249,708
5, 24 , 265,381,2247,710
5, 25 , 272,383,2255,713
5, 26 , 271,383,2245,709
5, 27 , 271,382,2248,713
5, 28 , 273,382,2257,705
5, 29 , 275,381,2248,711
5, 30 , 276,382,2239,708
5, 31 , 261,376,2242,708
5, 32 , 260,377,2247,708
5, 33 , 290,376,2243,703
5, 34 , 264,376,2256,708
5, 35 , 262,377,2261,707
5, 36 , 271,382,2236,705
5, 37 , 306,380,2306,708
5, 38 , 271,380,2241,709
5, 39 , 307,383,2234,711
5, 40 , 274,382,2240,709
5, 41 , 273,382,2234,708
5, 42 , 273,382,2238,709
5, 43 , 273,382,2237,704
5, 44 , 276,382,2245,708
5, 45 , 273,382,2238,711
5, 46 , 261,377,2255,710
5, 47 , 262,377,2241,709
5, 48 , 262,377,2243,712
5, 49 , 274,378,2388,709
5, 50 , 269,377,2242,706
5, 51 , 349,381,2246,708
5, 52 , 272,382,2245,707
5, 53 , 271,381,2272,717
5, 54 , 307,383,2249,707
5, 55 , 305,382,2254,704
5, 56 , 302,381,2272,706
5, 57 , 273,382,2248,709
5, 58 , 272,382,2283,708
5, 59 , 272,382,2264,711
5, 60 , 301,382,2268,711
5, 61 , 279,377,2250,709
5, 62 , 261,376,2247,709
5, 63 , 290,384,2315,706
5, 64 , 281,377,2272,705
5, 65 , 261,376,2265,707
5, 66 , 303,381,2259,706
5, 67 , 271,380,2248,716
5, 68 , 273,382,2252,705
5, 69 , 340,382,2248,709
5, 70 , 271,381,2264,710
5, 71 , 300,382,2257,707
5, 72 , 339,382,2257,709
5, 73 , 272,383,2251,713
5, 74 , 302,382,2254,708
5, 75 , 274,383,2271,709
5, 76 , 293,383,2255,706
5, 77 , 275,382,2247,706
5, 78 , 265,381,2402,704
5, 79 , 289,376,2245,710
5, 80 , 263,377,2279,708
5, 81 , 284,377,2262,705
5, 82 , 275,381,2272,706
5, 83 , 270,382,2248,708
5, 84 , 304,381,2244,709
5, 85 , 302,383,2259,713
5, 86 , 273,383,2253,706
5, 87 , 276,378,2249,709
5, 88 , 275,382,2340,707
5, 89 , 297,383,2276,709
5, 90 , 277,379,2254,707
5, 91 , 273,383,2244,703
5, 92 , 262,376,2245,704
5, 93 , 260,377,2265,706
5, 94 , 264,377,2242,707
5, 95 , 262,376,2247,705
5, 96 , 260,378,2267,709
5, 97 , 269,381,2251,706
5, 98 , 269,382,2249,709
5, 99 , 275,381,2247,707
6, 7 , 272,386,2257,709
6, 8 , 271,383,2269,707
6, 9 , 272,386,2242,711
6, 10 , 273,382,2248,709
6, 11 , 278,382,2268,707
6, 12 , 275,383,2243,708
6, 13 , 307,385,2243,710
6, 14 , 262,378,2246,708
6, 15 , 261,373,2283,709
6, 16 , 264,377,2247,704
6, 17 , 264,377,2257,710
6, 18 , 261,378,2252,708
6, 19 , 270,380,2255,712
6, 20 , 273,381,2273,702
6, 21 , 277,382,2261,709
6, 22 , 275,383,2239,712
6, 23 , 274,383,2248,706
6, 24 , 273,385,2268,710
6, 25 , 274,382,2252,708
6, 26 , 279,382,2243,707
6, 27 , 275,382,2247,710
6, 28 , 275,382,2258,709
6, 29 , 264,377,2242,710
6, 30 , 264,376,2270,706
6, 31 , 265,377,2261,708
6, 32 , 263,381,2272,1409
6, 33 , 318,383,2248,706
6, 34 , 317,380,2229,706
6, 35 , 288,381,2233,710
6, 36 , 277,382,2225,704
6, 37 , 275,382,2226,706
6, 38 , 275,382,2232,712
6, 39 , 278,383,2239,709
6, 40 , 274,383,2234,712
6, 41 , 276,383,2234,708
6, 42 , 272,383,2253,705
6, 43 , 292,382,2254,708
6, 44 , 265,377,2234,707
6, 45 , 261,377,2238,705
6, 46 , 260,376,2251,709
6, 47 , 262,376,2235,706
6, 48 , 262,376,2238,711
6, 49 , 267,382,2239,705
6, 50 , 270,381,2290,711
6, 51 , 266,382,2273,708
6, 52 , 361,381,2389,745
6, 53 , 267,377,2381,708
6, 54 , 267,382,2283,704
6, 55 , 402,384,2233,706
6, 56 , 457,394,2281,710
6, 57 , 268,381,2233,708
6, 58 , 276,388,2231,705
6, 59 , 284,377,2340,704
6, 60 , 254,378,2279,707
6, 61 , 323,376,2235,705
6, 62 , 296,388,2297,721
6, 63 , 258,377,2240,704
6, 64 , 274,380,2243,710
6, 65 , 266,383,2348,710
6, 66 , 266,381,2244,737
6, 67 , 308,381,2265,707
6, 68 , 344,391,2349,709
6, 69 , 287,381,2339,725
6, 70 , 332,379,2245,706
6, 71 , 382,382,2308,723
6, 72 , 352,381,2276,704
6, 73 , 345,384,2233,707
6, 74 , 309,372,2346,707
6, 75 , 365,374,2234,722
6, 76 , 327,373,2254,708
6, 77 , 339,387,2309,726
6, 78 , 317,376,2344,720
6, 79 , 288,382,2246,707
6, 80 , 316,392,2234,720
6, 81 , 340,381,2348,712
6, 82 , 364,379,2268,708
6, 83 , 355,396,2255,711
6, 84 , 289,378,2371,706
6, 85 , 402,377,2306,705
6, 86 , 431,398,2292,707
6, 87 , 307,383,2264,709
6, 88 , 278,383,2261,708
6, 89 , 275,384,2250,710
6, 90 , 277,384,2342,712
6, 91 , 263,376,2258,710
6, 92 , 264,376,2248,713
6, 93 , 265,377,2251,711
6, 94 , 262,377,2239,708
6, 95 , 270,381,2243,710
6, 96 , 270,381,2255,707
6, 97 , 273,381,2244,706
6, 98 , 277,379,2250,716
6, 99 , 285,383,2242,706
7, 8 , 275,383,2268,706
7, 9 , 275,384,2244,713
7, 10 , 274,382,2281,708
7, 11 , 307,384,2240,708
7, 12 , 279,383,2255,706
7, 13 , 262,378,2260,707
7, 14 , 261,378,2239,704
7, 15 , 261,375,2239,711
7, 16 , 266,377,2243,710
7, 17 , 262,378,2241,711
7, 18 , 270,382,2234,708
7, 19 , 270,381,2240,711
7, 20 , 271,385,2266,707
7, 21 , 276,381,2243,711
7, 22 , 300,385,2270,705
7, 23 , 272,383,2249,706
7, 24 , 272,387,2247,705
7, 25 , 280,384,2243,710
7, 26 , 278,383,2238,707
7, 27 , 280,384,2245,712
7, 28 , 262,378,2256,706
7, 29 , 263,376,2244,710
7, 30 , 263,376,2250,705
7, 31 , 293,377,2234,707
7, 32 , 288,377,2240,710
7, 33 , 295,384,2241,725
7, 34 , 295,384,2352,707
7, 35 , 298,383,2238,706
7, 36 , 272,381,2248,707
7, 37 , 275,381,2235,709
7, 38 , 273,383,2232,709
7, 39 , 290,382,2239,708
7, 40 , 274,383,2238,704
7, 41 , 274,383,2248,706
7, 42 , 310,384,2232,708
7, 43 , 263,379,2231,703
7, 44 , 261,377,2237,708
7, 45 , 263,377,2256,705
7, 46 , 342,377,2259,707
7, 47 , 265,377,2238,705
7, 48 , 271,381,2267,711
7, 49 , 271,382,2239,707
7, 50 , 299,382,2241,705
7, 51 , 274,383,2238,707
7, 52 , 278,382,2256,705
7, 53 , 273,382,2254,707
7, 54 , 272,382,2248,704
7, 55 , 296,383,2244,705
7, 56 , 274,383,2249,707
7, 57 , 278,384,2246,708
7, 58 , 262,379,2244,705
7, 59 , 260,377,2240,706
7, 60 , 300,377,2245,724
7, 61 , 262,377,2248,711
7, 62 , 266,376,2244,710
7, 63 , 272,380,2241,710
7, 64 , 298,382,2247,709
7, 65 , 300,381,2250,708
7, 66 , 299,382,2266,710
7, 67 , 275,383,2249,705
7, 68 , 273,382,2257,712
7, 69 , 272,383,2250,704
7, 70 , 274,383,2256,706
7, 71 , 274,382,2297,707
7, 72 , 279,385,2240,708
7, 73 , 262,376,2261,711
7, 74 , 260,376,2251,711
7, 75 , 262,376,2254,711
7, 76 , 262,376,2253,705
7, 77 , 265,377,2269,707
7, 78 , 269,381,2247,703
7, 79 , 272,382,2250,709
7, 80 , 302,381,2265,713
7, 81 , 301,382,2248,706
7, 82 , 276,382,2256,707
7, 83 , 506,386,2260,707
7, 84 , 459,386,2263,721
7, 85 , 458,387,2256,705
7, 86 , 456,387,2262,709
7, 87 , 458,387,2258,705
7, 88 , 459,381,2257,708
7, 89 , 445,380,2272,710
7, 90 , 442,380,2255,705
7, 91 , 471,379,2267,705
7, 92 , 443,380,2262,711
7, 93 , 602,374,2257,707
7, 94 , 441,381,2256,713
7, 95 , 443,379,2274,708
7, 96 , 444,381,2265,708
7, 97 , 441,380,2269,706
7, 98 , 445,383,2273,709
7, 99 , 444,379,2253,705
8, 9 , 442,379,2257,710
8, 10 , 443,380,2252,703
8, 11 , 440,380,2253,711
8, 12 , 444,379,2269,709
8, 13 , 442,379,2252,708
8, 14 , 442,379,2261,708
8, 15 , 443,379,2271,712
8, 16 , 443,380,2254,706
8, 17 , 444,380,2242,709
8, 18 , 439,381,2242,708
8, 19 , 440,386,2246,713
8, 20 , 459,384,2264,712
8, 21 , 463,380,2257,711
8, 22 , 438,376,2269,711
8, 23 , 457,380,2274,710
8, 24 , 439,380,2251,705
8, 25 , 439,376,2249,712
8, 26 , 439,380,2250,715
8, 27 , 438,379,2265,711
8, 28 , 440,380,2259,723
8, 29 , 491,375,2252,707
8, 30 , 488,382,2247,706
8, 31 , 468,380,2245,711
8, 32 , 440,380,2241,704
8, 33 , 439,379,2245,712
8, 34 , 458,380,2256,711
8, 35 , 439,380,2238,708
8, 36 , 438,379,2236,707
8, 37 , 448,380,2241,713
8, 38 , 438,380,2242,711
8, 39 , 503,379,2246,706
8, 40 , 439,381,2238,708
8, 41 , 439,379,2267,711
8, 42 , 440,380,2244,710
8, 43 , 439,379,2251,706
8, 44 , 438,379,2255,706
8, 45 , 438,379,2242,707
8, 46 , 440,378,2249,711
8, 47 , 442,380,2240,708
8, 48 , 503,379,2271,707
8, 49 , 443,380,2246,704
8, 50 , 442,379,2258,708
8, 51 , 446,380,2242,704
8, 52 , 442,380,2240,712
8, 53 , 447,379,2240,712
8, 54 , 444,379,2243,709
8, 55 , 443,380,2251,706
8, 56 , 444,379,2244,711
8, 57 , 445,379,2242,709
8, 58 , 444,378,2248,709
8, 59 , 471,380,2261,706
8, 60 , 446,378,2245,710
8, 61 , 471,379,2247,704
8, 62 , 442,380,2262,705
8, 63 , 439,383,2243,704
8, 64 , 440,380,2253,704
8, 65 , 440,380,2253,708
8, 66 , 442,380,2257,707
8, 67 , 440,381,2248,710
8, 68 , 440,380,2247,705
8, 69 , 444,375,2273,709
8, 70 , 440,379,2253,707
8, 71 , 442,381,2243,706
8, 72 , 441,379,2253,707
8, 73 , 440,379,2254,707
8, 74 , 441,379,2267,707
8, 75 , 439,381,2248,709
8, 76 , 441,379,2273,709
8, 77 , 441,380,2257,706
8, 78 , 439,379,2260,707
8, 79 , 440,380,2262,706
8, 80 , 441,378,2257,707
8, 81 , 439,379,2268,708
8, 82 , 439,379,2264,706
8, 83 , 439,380,2255,705
8, 84 , 440,378,2428,711
8, 85 , 438,380,2420,711
8, 86 , 439,379,2423,710
8, 87 , 444,380,2417,711
8, 88 , 445,380,2417,706
8, 89 , 442,380,2422,709
8, 90 , 441,381,2413,706
8, 91 , 442,381,2423,708
8, 92 , 448,382,2414,707
8, 93 , 446,382,2423,708
8, 94 , 443,382,2420,713
8, 95 , 441,383,2417,713
8, 96 , 443,383,2438,708
8, 97 , 499,381,2673,735
8, 98 , 455,382,2411,744
8, 99 , 562,398,2516,711
9, 10 , 451,388,2418,711
9, 11 , 448,385,2422,713
9, 12 , 452,380,2419,712
9, 13 , 455,385,2422,713
9, 14 , 450,384,2425,708
9, 15 , 449,387,2420,711
9, 16 , 449,386,2418,713
9, 17 , 456,386,2421,711
9, 18 , 457,387,2422,708
9, 19 , 438,382,2415,709
9, 20 , 438,380,2425,708
9, 21 , 439,380,2420,710
9, 22 , 441,379,2420,710
9, 23 , 444,380,2423,708
9, 24 , 437,380,2419,712
9, 25 , 444,384,2413,708
9, 26 , 452,384,2414,713
9, 27 , 451,385,2419,711
9, 28 , 447,384,2421,713
